,CBSA,Title,MetroMicro,Pop2018,COVIDEnd,AttackRate,r,dataset,remove_deaths,filtering
4477,43020,"Shawano, WI",Micropolitan Statistical Area,45454,0,,,1point3acres,False,None
4478,43060,"Shawnee, OK",Micropolitan Statistical Area,72679,2,,,1point3acres,False,None
4479,43100,"Sheboygan, WI",Metropolitan Statistical Area,115456,8,0.06748730099609247,0.9182391272442229,1point3acres,False,None
4480,43140,"Shelby, NC",Micropolitan Statistical Area,97645,7,,,1point3acres,False,None
4481,43180,"Shelbyville, TN",Micropolitan Statistical Area,49038,1,,,1point3acres,False,None
4482,43220,"Shelton, WA",Micropolitan Statistical Area,65507,2,,,1point3acres,False,None
4483,43260,"Sheridan, WY",Micropolitan Statistical Area,30233,8,0.10909279189405435,0.8622851402379909,1point3acres,False,None
4484,43300,"Sherman-Denison, TX",Metropolitan Statistical Area,133991,7,,,1point3acres,False,None
4485,43320,"Show Low, AZ",Micropolitan Statistical Area,110445,88,,,1point3acres,False,None
4486,43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,397543,307,0.3623113864528375,0.990138123653508,1point3acres,False,None
4487,43380,"Sidney, OH",Micropolitan Statistical Area,48627,4,,,1point3acres,False,None
4488,43420,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,126770,4,,,1point3acres,False,None
4489,43460,"Sikeston, MO",Micropolitan Statistical Area,38458,5,,,1point3acres,False,None
4490,43500,"Silver City, NM",Micropolitan Statistical Area,27346,0,,,1point3acres,False,None
4491,43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,143950,5,,,1point3acres,False,None
4492,43620,"Sioux Falls, SD",Metropolitan Statistical Area,265653,35,0.13852381883507678,0.9284883319055445,1point3acres,False,None
4493,43660,"Snyder, TX",Micropolitan Statistical Area,16866,0,,,1point3acres,False,None
4494,43700,"Somerset, KY",Micropolitan Statistical Area,64623,7,,,1point3acres,False,None
4495,43740,"Somerset, PA",Micropolitan Statistical Area,73952,2,,,1point3acres,False,None
4496,43760,"Sonora, CA",Micropolitan Statistical Area,54539,0,,,1point3acres,False,None
4497,43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,322424,40,0.2776023226254704,0.9669280451656275,1point3acres,False,None
4498,43900,"Spartanburg, SC",Metropolitan Statistical Area,313888,30,0.2447427690973334,0.9444243021293298,1point3acres,False,None
4499,43940,"Spearfish, SD",Micropolitan Statistical Area,25741,5,,,1point3acres,False,None
4500,43980,"Spencer, IA",Micropolitan Statistical Area,16134,0,,,1point3acres,False,None
4501,44020,"Spirit Lake, IA",Micropolitan Statistical Area,17153,1,,,1point3acres,False,None
4502,44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,559891,139,,,1point3acres,False,None
4503,44100,"Springfield, IL",Metropolitan Statistical Area,207636,13,,,1point3acres,False,None
4504,44140,"Springfield, MA",Metropolitan Statistical Area,702724,350,,,1point3acres,False,None
4505,44180,"Springfield, MO",Metropolitan Statistical Area,466978,60,0.23818467370149962,0.9839471803305586,1point3acres,False,None
4506,44220,"Springfield, OH",Metropolitan Statistical Area,134585,6,,,1point3acres,False,None
4507,44260,"Starkville, MS",Micropolitan Statistical Area,59387,18,,,1point3acres,False,None
4508,44300,"State College, PA",Metropolitan Statistical Area,162805,24,,,1point3acres,False,None
4509,44340,"Statesboro, GA",Micropolitan Statistical Area,77296,1,,,1point3acres,False,None
4510,44420,"Staunton, VA",Metropolitan Statistical Area,123007,0,,,1point3acres,False,None
4511,44460,"Steamboat Springs, CO",Micropolitan Statistical Area,25733,16,0.19700061234721125,0.9701154980229744,1point3acres,False,None
4512,44500,"Stephenville, TX",Micropolitan Statistical Area,42446,3,,,1point3acres,False,None
4513,44540,"Sterling, CO",Micropolitan Statistical Area,21528,5,,,1point3acres,False,None
4514,44580,"Sterling, IL",Micropolitan Statistical Area,55626,4,,,1point3acres,False,None
4515,44620,"Stevens Point, WI",Micropolitan Statistical Area,70942,1,,,1point3acres,False,None
4516,44660,"Stillwater, OK",Micropolitan Statistical Area,82040,14,,,1point3acres,False,None
4517,44700,"Stockton, CA",Metropolitan Statistical Area,752660,136,0.19465925701622924,0.9899447060439189,1point3acres,False,None
4518,44740,"Storm Lake, IA",Micropolitan Statistical Area,19874,0,,,1point3acres,False,None
4519,44780,"Sturgis, MI",Micropolitan Statistical Area,61043,3,,,1point3acres,False,None
4520,44860,"Sulphur Springs, TX",Micropolitan Statistical Area,36810,2,,,1point3acres,False,None
4521,44900,"Summerville, GA",Micropolitan Statistical Area,24790,3,,,1point3acres,False,None
